Nazwa dewelopera,Forma prawna dewelopera,Nr KRS,Nr NIP,Nr REGON,Nr telefonu,Adres poczty elektronicznej,Nr faxu,Adres strony internetowej dewelopera,Województwo adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Gmina adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Miejscowość adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Ulica adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Nr nieruchomości adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Nr lokalu adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Kod pocztowy adresu siedziby/głównego miejsca wykonywania działalności gospodarczej dewelopera,Województwo adresu lokalu, w którym prowadzona jest sprzedaż,Powiat adresu lokalu, w którym prowadzona jest sprzedaż,Gmina adresu lokalu, w którym prowadzona jest sprzedaż,Miejscowość adresu lokalu, w którym prowadzona jest sprzedaż,Ulica adresu lokalu, w którym prowadzona jest sprzedaż,Nr nieruchomości adresu lokalu, w którym prowadzona jest sprzedaż,Nr lokalu adresu lokalu, w którym prowadzona jest sprzedaż,Kod pocztowy adresu lokalu, w którym prowadzona jest sprzedaż,Dodatkowe lokalizacje, w których prowadzona jest sprzedaż,Sposób kontaktu nabywcy z deweloperem,Województwo lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Powiat lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Gmina lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Miejscowość lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Ulica lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Nr nieruchomości lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Kod pocztowy lokalizacji przedsięwzięcia deweloperskiego lub zadania inwestycyjnego,Nr lokalu lub domu jednorodzinnego nadany przez dewelopera,Cena m 2 powierzchni użytkowej lokalu mieszkalnego / domu jednorodzinnego [zł],Data od której cena obowiązuje cena m 2 powierzchni użytkowej lokalu mieszkalnego / domu jednorodzinnego,Cena lokalu mieszkalnego lub domu jednorodzinnego będących przedmiotem umowy stanowiąca iloczyn ceny m2 oraz powierzchni [zł],Data od której cena obowiązuje cena lokalu mieszkalnego lub domu jednorodzinnego będących przedmiotem umowy stanowiąca iloczyn ceny m2 oraz powierzchni,Cena lokalu mieszkalnego lub domu jednorodzinnego uwzględniająca cenę lokalu stanowiącą iloczyn powierzchni oraz metrażu i innych składowych ceny, o których mowa w art. 19a ust. 1 pkt 1), 2) lub 3) [zł],Data od której obowiązuje cena lokalu mieszkalnego lub domu jednorodzinnego uwzględniająca cenę lokalu stanowiącą iloczyn powierzchni oraz metrażu i innych składowych ceny, o których mowa w art. 19a ust. 1 pkt 1), 2) lub 3),Rodzaj części nieruchomości będących przedmiotem umowy,Oznaczenie części nieruchomości nadane przez dewelopera,Cena części nieruchomości, będących przedmiotem umowy [zł],Data od której obowiązuje cena części nieruchomości, będących przedmiotem umowy,Rodzaj pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali,Oznaczenie pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali,Wyszczególnienie cen pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali [zł],Data od której obowiązuje cena wyszczególnionych pomieszczeń przynależnych, o których mowa w art. 2 ust. 4 ustawy z dnia 24 czerwca 1994 r. o własności lokali,Wyszczególnienie praw niezbędnych do korzystania z lokalu mieszkalnego lub domu jednorodzinnego,Wartość praw niezbędnych do korzystania z lokalu mieszkalnego lub domu jednorodzinnego [zł],Data od której obowiązuje cena wartości praw niezbędnych do korzystania z lokalu mieszkalnego lub domu jednorodzinnego,Wyszczególnienie rodzajów innych świadczeń pieniężnych, które nabywca zobowiązany jest spełnić na rzecz dewelopera w wykonaniu umowy przenoszącej własność,Wartość innych świadczeń pieniężnych, które nabywca zobowiązany jest spełnić na rzecz dewelopera w wykonaniu umowy przenoszącej własność [zł],Data od której obowiązuje cena wartości innych świadczeń pieniężnych, które nabywca zobowiązany jest spełnić na rzecz dewelopera w wykonaniu umowy przenoszącej własność,Adres strony internetowej, pod którym dostępny jest prospekt informacyjny
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979097,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-158,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:33:45,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979098,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-159,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:33:49,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979099,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-160,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:33:54,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979100,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-161,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:34:00,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979101,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-162,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:34:10,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979102,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-163,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:34:14,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979103,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-164,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,,,,,"45 000,00",2026-03-09 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979104,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-165,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:00,,,"28 575,00",2026-03-10 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979105,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-166,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:23,,,"28 350,00",2026-03-11 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979106,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-167,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:41,,,"28 950,00",2026-03-12 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979107,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-168,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:45,,,"28 275,00",2026-03-13 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979108,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-169,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:49,,,"43 650,00",2026-03-14 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979109,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-170,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,,54-138,,mailowo,Dolnosląskie,Wrocław,Wrocław,Wrocław,Tkacka,40-42,54-138,,"7 500,00",2026-03-09 09:36:53,,,"43 950,00",2026-03-15 09:34:19,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979110,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-171,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1,,55-010,,mailowo,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1,55-010,1,"9 745,45",2026-03-09 09:37:16,,,"1 191 186,00",2026-03-09 09:29:41,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979111,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-172,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1/2,,55-010,,mailowo,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1,55-010,2,"8 816,78",2026-03-09 09:37:25,,,"1 071 151,00",2026-03-09 09:29:23,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979112,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-173,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1а,,55-010,,mailowo,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1A,55-010,1,"8 890,55",2026-03-09 09:37:29,,,"1 075 846,00",2026-03-09 09:29:05,,,,,,,,,,,,,,,
Unia Deweloperów,spólka z ograniczoną odpowiedzialnoscią,0000979113,8992930656,522548981,536567865,uniadewelop@gmail.com,-,https://uniadeweloperow.pl/,Dolnosląskie,Wrocław,Wrocław,Wolbromska,18,1b,53-174,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1а/2,,55-010,,mailowo,Dolnosląskie,Wrocław,Siechnice,Biestrzyków,Warsztatowa,1A,55-010,2,"9 707,01",2026-03-09 09:37:41,,,"1 176 198,00",2026-03-09 09:28:42,,,,,,,,,,,,,,,
